,Year,Team,Name,Salary,Prev_Salary
11481,2010,SK/SSG,조성우,-,
11756,2001,SK/SSG,조형식,-,
11752,2007,SK/SSG,조형식,-,2500
11883,2005,SK/SSG,지훈,-,2000
11882,2006,SK/SSG,지훈,-,-
11881,2007,SK/SSG,지훈,-,-
11879,2009,SK/SSG,지훈,-,2400
11878,2010,SK/SSG,지훈,-,-
12059,2006,SK/SSG,채종범,-,8200
12058,2007,SK/SSG,채종범,-,-
12283,2019,SK/SSG,최상민,-,2700
12443,2010,SK/SSG,최원재,-,
12500,2014,SK/SSG,최윤철,-,2400
12499,2015,SK/SSG,최윤철,-,-
12691,2011,SK/SSG,최진호,-,
12688,2016,SK/SSG,최진호,-,
12753,2004,SK/SSG,최혁길,-,
12752,2005,SK/SSG,최혁길,-,-
12810,2010,SK/SSG,추경식,-,
12828,2022,SK/SSG,하성진,-,
13018,2008,SK/SSG,한윤기,-,2000
13017,2009,SK/SSG,한윤기,-,-
13016,2010,SK/SSG,한윤기,-,-
13282,2006,SK/SSG,홍명찬,-,
13281,2007,SK/SSG,홍명찬,-,-
13326,2005,SK/SSG,홍성수,-,
13325,2006,SK/SSG,홍성수,-,-
13415,2015,SK/SSG,홍준표,-,
13447,2011,SK/SSG,황건주,-,2400
13446,2012,SK/SSG,황건주,-,-
13445,2013,SK/SSG,황건주,-,-
1000,2022,SK/SSG,김광현,810000,
997,2025,SK/SSG,김광현,300000,100000
12820,2021,SK/SSG,추신수,270000,
12819,2022,SK/SSG,추신수,270000,270000
3811,2024,HANWHA,류현진,250000,
4265,2024,LG,박동원,250000,30000
8103,2017,LOTTE,이대호,250000,
8102,2018,LOTTE,이대호,250000,250000
8101,2019,LOTTE,이대호,250000,250000
8100,2020,LOTTE,이대호,250000,250000
589,2022,SAMSUNG,구자욱,250000,36000
13014,2022,SK/SSG,한유섬,240000,18000
6946,2018,KIA,양현종,230000,150000
6945,2019,KIA,양현종,230000,230000
6944,2020,KIA,양현종,230000,230000
3810,2025,HANWHA,류현진,200000,250000
4366,2020,HEROES,박병호,200000,150000
3525,2022,KIA,나성범,200000,
440,2024,KT,고영표,200000,43000
439,2025,KT,고영표,200000,200000
5863,2020,LOTTE,손아섭,200000,150000
6892,2019,NC,양의지,200000,
6891,2020,NC,양의지,200000,200000
588,2023,SAMSUNG,구자욱,200000,250000
587,2024,SAMSUNG,구자욱,200000,200000
586,2025,SAMSUNG,구자욱,200000,200000
4121,2022,NC,박건우,190000,
12046,2023,HANWHA,채은성,180000,
4896,2022,SK/SSG,박종훈,180000,32000
12544,2025,SK/SSG,최정,170000,100000
12818,2023,SK/SSG,추신수,170000,270000
6876,2025,DOOSAN,양의지,160000,50000
3115,2016,HANWHA,김태균,160000,150000
3114,2017,HANWHA,김태균,160000,160000
7151,2022,SAMSUNG,오승환,160000,110000
4006,2022,SK/SSG,문승원,160000,25700
2606,2022,DOOSAN,김재환,150000,76000
2605,2023,DOOSAN,김재환,150000,150000
2604,2024,DOOSAN,김재환,150000,150000
3119,2012,HANWHA,김태균,150000,
3118,2013,HANWHA,김태균,150000,150000
3117,2014,HANWHA,김태균,150000,150000
3116,2015,HANWHA,김태균,150000,150000
4368,2018,HEROES,박병호,150000,
4367,2019,HEROES,박병호,150000,150000
4365,2021,HEROES,박병호,150000,200000
6947,2017,KIA,양현종,150000,75000
12775,2017,KIA,최형우,150000,
12774,2018,KIA,최형우,150000,150000
12773,2019,KIA,최형우,150000,150000
12772,2020,KIA,최형우,150000,150000
3381,2022,LG,김현수,150000,100000
4489,2023,LOTTE,박세웅,150000,26000
5865,2018,LOTTE,손아섭,150000,65000
5864,2019,LOTTE,손아섭,150000,150000
5878,2022,NC,손아섭,150000,
6890,2021,NC,양의지,150000,200000
1001,2019,SK/SSG,김광현,150000,140000
3113,2018,HANWHA,김태균,140000,160000
3385,2018,LG,김현수,140000,
7150,2023,SAMSUNG,오승환,140000,160000
1002,2018,SK/SSG,김광현,140000,90000
4488,2024,LOTTE,박세웅,135000,150000
4487,2025,LOTTE,박세웅,135000,135000
3384,2019,LG,김현수,130000,140000
3383,2020,LG,김현수,130000,130000
10649,2024,LOTTE,전준우,130000,50000
9156,2020,SK/SSG,이재원,130000,35000
9155,2021,SK/SSG,이재원,130000,130000
7742,2015,KIA,윤석민,125000,
7741,2016,KIA,윤석민,125000,125000
7740,2017,KIA,윤석민,125000,125000
7739,2018,KIA,윤석민,125000,125000
4084,2019,LOTTE,민병헌,125000,100000
4083,2020,LOTTE,민병헌,125000,125000
132,2018,SAMSUNG,강민호,125000,
131,2019,SAMSUNG,강민호,125000,125000
130,2020,SAMSUNG,강민호,125000,125000
13106,2022,DOOSAN,허경민,120000,100000
13105,2023,DOOSAN,허경민,120000,120000
11048,2016,HANWHA,정우람,120000,
11047,2017,HANWHA,정우람,120000,120000
11046,2018,HANWHA,정우람,120000,120000
13578,2018,KT,황재균,120000,
13577,2019,KT,황재균,120000,120000
13576,2020,KT,황재균,120000,120000
4264,2025,LG,박동원,120000,250000
7153,2020,SAMSUNG,오승환,120000,60000
12552,2017,SK/SSG,최정,120000,100000
12551,2018,SK/SSG,최정,120000,120000
12550,2019,SK/SSG,최정,120000,120000
12549,2020,SK/SSG,최정,120000,120000
12548,2021,SK/SSG,최정,120000,120000
12547,2022,SK/SSG,최정,120000,120000
5566,2017,DOOSAN,보우덴,110000,65000
9309,2023,HEROES,이정후,110000,75000
2283,2025,LOTTE,김원중,110000,50000
7436,2025,LOTTE,유강남,110000,100000
4327,2023,NC,박민우,110000,41000
6801,2021,NC,알테어,110000,80000
7152,2021,SAMSUNG,오승환,110000,120000
4894,2024,SK/SSG,박종훈,110000,50000
4893,2025,SK/SSG,박종훈,110000,110000
2603,2025,DOOSAN,김재환,100000,150000
10385,2015,DOOSAN,장원준,100000,
10384,2016,DOOSAN,장원준,100000,100000
10383,2017,DOOSAN,장원준,100000,100000
10382,2018,DOOSAN,장원준,100000,100000
13107,2021,DOOSAN,허경민,100000,48000
3112,2019,HANWHA,김태균,100000,140000
12045,2024,HANWHA,채은성,100000,180000
12538,2022,HANWHA,최재훈,100000,26000
5529,2016,HEROES,밴헤켄,100000,65000
6948,2022,KIA,양현종,100000,
12777,2024,KIA,최형우,100000,90000
12776,2025,KIA,최형우,100000,100000
13573,2023,KT,황재균,100000,40000
13572,2024,KT,황재균,100000,100000
3382,2021,LG,김현수,100000,130000
3380,2023,LG,김현수,100000,150000
3379,2024,LG,김현수,100000,100000
11970,2017,LG,차우찬,100000,
11969,2018,LG,차우찬,100000,100000
11968,2019,LG,차우찬,100000,100000
11967,2020,LG,차우찬,100000,100000
124,2014,LOTTE,강민호,100000,
123,2015,LOTTE,강민호,100000,100000
122,2016,LOTTE,강민호,100000,100000
121,2017,LOTTE,강민호,100000,100000
4085,2018,LOTTE,민병헌,100000,
6778,2022,LOTTE,안치홍,100000,29000
7437,2024,LOTTE,유강남,100000,60000
13063,2025,LOTTE,한현희,100000,30000
4326,2024,NC,박민우,100000,110000
6889,2022,NC,양의지,100000,150000
8648,2016,SAMSUNG,이승엽,100000,90000
8647,2017,SAMSUNG,이승엽,100000,100000
999,2023,SK/SSG,김광현,100000,810000
998,2024,SK/SSG,김광현,100000,100000
9154,2022,SK/SSG,이재원,100000,130000
12554,2015,SK/SSG,최정,100000,70000
12553,2016,SK/SSG,최정,100000,100000
12546,2023,SK/SSG,최정,100000,120000
12545,2024,SK/SSG,최정,100000,100000
10506,2025,DOOSAN,잭로그,98000,
6580,2018,SAMSUNG,아델만,95000,
6986,2025,HANWHA,엄상백,90000,
8880,2017,HANWHA,이용규,90000,70000
5528,2017,HEROES,밴헤켄,90000,100000
12780,2021,KIA,최형우,90000,150000
12779,2022,KIA,최형우,90000,90000
12778,2023,KIA,최형우,90000,90000
4120,2023,NC,박건우,90000,190000
4325,2025,NC,박민우,90000,100000
8649,2015,SAMSUNG,이승엽,90000,80000
13236,2019,SAMSUNG,헤일리,90000,
1003,2017,SK/SSG,김광현,90000,85000
13012,2024,SK/SSG,한유섬,90000,50000
13011,2025,SK/SSG,한유섬,90000,90000
1004,2016,SK/SSG,김광현,85000,60000
11045,2019,HANWHA,정우람,80000,120000
11044,2020,HANWHA,정우람,80000,80000
11043,2021,HANWHA,정우람,80000,80000
11042,2022,HANWHA,정우람,80000,80000
12537,2023,HANWHA,최재훈,80000,100000
13258,2019,HANWHA,호잉,80000,40000
3528,2023,KIA,나성범,80000,200000
3527,2024,KIA,나성범,80000,80000
3526,2025,KIA,나성범,80000,80000
13575,2021,KT,황재균,80000,120000
4653,2015,LG,박용택,80000,35000
4652,2016,LG,박용택,80000,80000
4651,2017,LG,박용택,80000,80000
4650,2018,LG,박용택,80000,80000
4649,2019,LG,박용택,80000,80000
4648,2020,LG,박용택,80000,80000
8374,2014,LG,이병규9,80000,60000
8373,2015,LG,이병규9,80000,80000
8372,2016,LG,이병규9,80000,80000
8099,2021,LOTTE,이대호,80000,250000
8098,2022,LOTTE,이대호,80000,80000
4119,2024,NC,박건우,80000,90000
6802,2020,NC,알테어,80000,
2510,2025,SAMSUNG,김재윤,80000,40000
5492,2022,SAMSUNG,백정현,80000,25500
7148,2025,SAMSUNG,오승환,80000,40000
7793,2015,SAMSUNG,윤성환,80000,45000
7792,2016,SAMSUNG,윤성환,80000,80000
7791,2017,SAMSUNG,윤성환,80000,80000
7790,2018,SAMSUNG,윤성환,80000,80000
8652,2012,SAMSUNG,이승엽,80000,
8651,2013,SAMSUNG,이승엽,80000,80000
8650,2014,SAMSUNG,이승엽,80000,80000
4003,2025,SK/SSG,문승원,80000,18000
3529,2021,NC,나성범,78000,50000
2607,2021,DOOSAN,김재환,76000,65000
3367,2015,DOOSAN,김현수,75000,45000
5582,2024,DOOSAN,브랜든,75000,23000
9310,2022,HEROES,이정후,75000,55000
6949,2016,KIA,양현종,75000,40000
4427,2016,NC,박석민,75000,
4426,2017,NC,박석민,75000,75000
4425,2018,NC,박석민,75000,75000
4424,2019,NC,박석민,75000,75000
9872,2016,NC,이호준,75000,45000
9871,2017,NC,이호준,75000,75000
6560,2005,SAMSUNG,심정수,75000,
6559,2006,SAMSUNG,심정수,75000,75000
6558,2007,SAMSUNG,심정수,75000,75000
6557,2008,SAMSUNG,심정수,75000,75000
6733,2015,SAMSUNG,안지만,75000,41000
6732,2016,SAMSUNG,안지만,75000,75000
7425,2016,SAMSUNG,웹스터,75000,
10369,2014,SAMSUNG,장원삼,75000,40000
10368,2015,SAMSUNG,장원삼,75000,75000
10367,2016,SAMSUNG,장원삼,75000,75000
10366,2017,SAMSUNG,장원삼,75000,75000
2609,2019,DOOSAN,김재환,73000,47000
1317,2008,DOOSAN,김동주,70000,42000
1316,2009,DOOSAN,김동주,70000,70000
1315,2010,DOOSAN,김동주,70000,70000
1314,2011,DOOSAN,김동주,70000,70000
1313,2012,DOOSAN,김동주,70000,70000
1312,2013,DOOSAN,김동주,70000,70000
6193,2023,HANWHA,스미스,70000,
8883,2014,HANWHA,이용규,70000,
8882,2015,HANWHA,이용규,70000,70000
8881,2016,HANWHA,이용규,70000,70000
10775,2014,HANWHA,정근우,70000,
10774,2015,HANWHA,정근우,70000,70000
10773,2016,HANWHA,정근우,70000,70000
10772,2017,HANWHA,정근우,70000,70000
10771,2018,HANWHA,정근우,70000,70000
10770,2019,HANWHA,정근우,70000,70000
4369,2015,HEROES,박병호,70000,50000
9706,2012,HEROES,이택근,70000,
9705,2013,HEROES,이택근,70000,70000
9704,2014,HEROES,이택근,70000,70000
9703,2015,HEROES,이택근,70000,70000
3087,2024,KIA,김태군,70000,20000
3086,2025,KIA,김태군,70000,70000
133,2025,KT,강백호,70000,29000
4363,2023,KT,박병호,70000,60000
12917,2015,LG,한나한,70000,-
3715,2025,LOTTE,노진혁,70000,60000
5815,2009,LOTTE,손민한,70000,40000
5837,2016,LOTTE,손승락,70000,
5836,2017,LOTTE,손승락,70000,70000
5835,2018,LOTTE,손승락,70000,70000
5834,2019,LOTTE,손승락,70000,70000
4118,2025,NC,박건우,70000,80000
4423,2020,NC,박석민,70000,75000
4422,2021,NC,박석민,70000,70000
4421,2022,NC,박석민,70000,70000
4529,2023,NC,박세혁,70000,
4528,2024,NC,박세혁,70000,70000
4358,2024,SAMSUNG,박병호,70000,
6904,2008,SAMSUNG,양준혁,70000,40000
6903,2009,SAMSUNG,양준혁,70000,70000
7365,2017,SAMSUNG,우규민,70000,
7364,2018,SAMSUNG,우규민,70000,70000
7363,2019,SAMSUNG,우규민,70000,70000
7362,2020,SAMSUNG,우규민,70000,70000
12781,2016,SAMSUNG,최형우,70000,60000
4005,2023,SK/SSG,문승원,70000,160000
12555,2014,SK/SSG,최정,70000,52000
9821,2024,HEROES,이형종,68000,12000
9667,2023,HANWHA,이태양,66000,
2592,2017,DOOSAN,김재호,65000,41000
2591,2018,DOOSAN,김재호,65000,65000
2590,2019,DOOSAN,김재호,65000,65000
2589,2020,DOOSAN,김재호,65000,65000
2608,2020,DOOSAN,김재환,65000,73000
5567,2016,DOOSAN,보우덴,65000,
3437,2024,HEROES,김혜성,65000,42000
5530,2015,HEROES,밴헤켄,65000,35000
12616,2024,HEROES,최주환,65000,
8337,2016,KIA,이범호,65000,40000
8336,2017,KIA,이범호,65000,65000
8335,2018,KIA,이범호,65000,65000
8334,2019,KIA,이범호,65000,65000
13422,2025,LG,홍창기,65000,51000
5866,2017,LOTTE,손아섭,65000,60000
12614,2021,SK/SSG,최주환,65000,
12613,2022,SK/SSG,최주환,65000,65000
12612,2023,SK/SSG,최주환,65000,65000
8104,2011,LOTTE,이대호,63000,39000
4329,2021,NC,박민우,63000,52000
7414,2025,SAMSUNG,원태인,63000,43000
8653,2003,SAMSUNG,이승엽,63000,41000
1311,2014,DOOSAN,김동주,60000,70000
2588,2021,DOOSAN,김재호,60000,65000
6879,2018,DOOSAN,양의지,60000,48000
10381,2019,DOOSAN,장원준,60000,100000
10995,2021,DOOSAN,정수빈,60000,34000
10994,2022,DOOSAN,정수빈,60000,60000
10993,2023,DOOSAN,정수빈,60000,60000
10992,2024,DOOSAN,정수빈,60000,60000
10991,2025,DOOSAN,정수빈,60000,60000
13104,2024,DOOSAN,허경민,60000,120000
12005,2020,HANWHA,채드벨,60000,40000
12044,2025,HANWHA,채은성,60000,100000
12536,2024,HANWHA,최재훈,60000,80000
9820,2025,HEROES,이형종,60000,68000
6132,2007,HYUNDAI,송지만,60000,50000
6553,2004,HYUNDAI,심정수,60000,31000
1854,2024,KIA,김선빈,60000,45000
1853,2025,KIA,김선빈,60000,60000
2786,2017,KIA,김주찬,60000,50000
3588,2017,KIA,나지완,60000,20000
3587,2018,KIA,나지완,60000,60000
3586,2019,KIA,나지완,60000,60000
3585,2020,KIA,나지완,60000,60000
4364,2022,KT,박병호,60000,
7598,2016,KT,유한준,60000,
7597,2017,KT,유한준,60000,60000
7596,2018,KT,유한준,60000,60000
7595,2019,KT,유한준,60000,60000
9547,2016,KT,이진영,60000,
5208,2022,LG,박해민,60000,
5207,2023,LG,박해민,60000,60000
5206,2024,LG,박해민,60000,60000
5205,2025,LG,박해민,60000,60000
7279,2020,LG,오지환,60000,40000
7278,2021,LG,오지환,60000,60000
7277,2022,LG,오지환,60000,60000
7276,2023,LG,오지환,60000,60000
8196,2016,LG,이동현,60000,30000
8195,2017,LG,이동현,60000,60000
8194,2018,LG,이동현,60000,60000
8376,2012,LG,이병규9,60000,40000
8375,2013,LG,이병규9,60000,60000
8529,2003,LG,이상훈,60000,
9540,2013,LG,이진영,60000,55000
9539,2014,LG,이진영,60000,60000
9538,2015,LG,이진영,60000,60000
3716,2024,LOTTE,노진혁,60000,50000
5814,2010,LOTTE,손민한,60000,70000
5813,2011,LOTTE,손민한,60000,60000
5867,2016,LOTTE,손아섭,60000,50000
7438,2023,LOTTE,유강남,60000,
613,2023,NC,구창모,60000,19000
4527,2025,NC,박세혁,60000,70000
128,2022,SAMSUNG,강민호,60000,50000
127,2023,SAMSUNG,강민호,60000,60000
3781,2025,SAMSUNG,류지혁,60000,20000
5069,2009,SAMSUNG,박진만,60000,45000
5068,2010,SAMSUNG,박진만,60000,60000
7154,2019,SAMSUNG,오승환,60000,
7231,2021,SAMSUNG,오재일,60000,
7230,2022,SAMSUNG,오재일,60000,60000
12782,2015,SAMSUNG,최형우,60000,45000
846,2015,SK/SSG,김강민,60000,30000
845,2016,SK/SSG,김강민,60000,60000
844,2017,SK/SSG,김강민,60000,60000
843,2018,SK/SSG,김강민,60000,60000
1005,2015,SK/SSG,김광현,60000,27000
8528,2004,SK/SSG,이상훈,60000,
1868,2012,DOOSAN,김선우,55000,40000
4078,2017,DOOSAN,민병헌,55000,35000
7213,2016,DOOSAN,오재원,55000,40000
7212,2017,DOOSAN,오재원,55000,55000
7211,2018,DOOSAN,오재원,55000,55000
7210,2019,DOOSAN,오재원,55000,55000
5319,2015,HANWHA,배영수,55000,
5318,2016,HANWHA,배영수,55000,55000
5317,2017,HANWHA,배영수,55000,55000
13257,2020,HANWHA,호잉,55000,80000
3295,2020,HEROES,김하성,55000,32000
9311,2021,HEROES,이정후,55000,39000
10290,2008,KIA,장성호,55000,45000
10289,2009,KIA,장성호,55000,55000
136,2022,KT,강백호,55000,31000
9542,2011,LG,이진영,55000,54000
9541,2012,LG,이진영,55000,55000
11325,2022,LOTTE,정훈,55000,10000
3531,2019,NC,나성범,55000,43000
5071,2007,SAMSUNG,박진만,55000,45000
5302,2014,SAMSUNG,배영수,55000,45000
7155,2013,SAMSUNG,오승환,55000,38000
10761,2013,SK/SSG,정근우,55000,31000
9543,2010,LG,이진영,54000,36000
5838,2015,HEROES,손승락,53000,43000
4330,2020,NC,박민우,52000,38000
12556,2013,SK/SSG,최정,52000,28000
13423,2024,LG,홍창기,51000,30000
1867,2013,DOOSAN,김선우,50000,55000
2587,2022,DOOSAN,김재호,50000,60000
2586,2023,DOOSAN,김재호,50000,50000
6877,2024,DOOSAN,양의지,50000,30000
7619,2017,DOOSAN,유희관,50000,40000
7618,2018,DOOSAN,유희관,50000,50000
3111,2020,HANWHA,김태균,50000,100000
5316,2018,HANWHA,배영수,50000,55000
6532,2025,HANWHA,심우준,50000,
6782,2024,HANWHA,안치홍,50000,
6781,2025,HANWHA,안치홍,50000,50000
8577,2020,HANWHA,이성열,50000,32000
9666,2024,HANWHA,이태양,50000,66000
11041,2023,HANWHA,정우람,50000,80000
12535,2025,HANWHA,최재훈,50000,60000
13235,2018,HANWHA,헤일,50000,
4370,2014,HEROES,박병호,50000,22000
7413,2023,HEROES,원종현,50000,
7412,2024,HEROES,원종현,50000,50000
7411,2025,HEROES,원종현,50000,50000
9507,2023,HEROES,이지영,50000,30000
9702,2016,HEROES,이택근,50000,70000
9701,2017,HEROES,이택근,50000,50000
9700,2018,HEROES,이택근,50000,50000
9699,2019,HEROES,이택근,50000,50000
6133,2006,HYUNDAI,송지만,50000,28000
1210,2025,KIA,김도영,50000,10000
2790,2013,KIA,김주찬,50000,
2789,2014,KIA,김주찬,50000,50000
2788,2015,KIA,김주찬,50000,50000
2787,2016,KIA,김주찬,50000,50000
5700,2008,KIA,서재응,50000,
6772,2019,KIA,안치홍,50000,32000
6952,2023,KIA,양현종,50000,100000
6951,2024,KIA,양현종,50000,50000
6950,2025,KIA,양현종,50000,50000
9354,2006,KIA,이종범,50000,43000
9353,2007,KIA,이종범,50000,50000
10157,2017,KIA,임창용,50000,30000
10156,2018,KIA,임창용,50000,50000
1757,2023,KT,김상수,50000,
7233,2024,KT,오재일,50000,
7594,2020,KT,유한준,50000,60000
7593,2021,KT,유한준,50000,50000
10281,2022,KT,장성우,50000,21000
10280,2023,KT,장성우,50000,50000
10279,2024,KT,장성우,50000,50000
10278,2025,KT,장성우,50000,50000
13571,2025,KT,황재균,50000,100000
3378,2025,LG,김현수,50000,100000
4302,2007,LG,박명환,50000,
4301,2008,LG,박명환,50000,50000
4300,2009,LG,박명환,50000,50000
4299,2010,LG,박명환,50000,50000
8379,2006,LG,이병규9,50000,30000
10929,2016,LG,정상호,50000,
10928,2017,LG,정상호,50000,50000
10927,2018,LG,정상호,50000,50000
10926,2019,LG,정상호,50000,50000
10969,2013,LG,정성훈,50000,35000
10968,2014,LG,정성훈,50000,50000
10967,2015,LG,정성훈,50000,50000
10966,2016,LG,정성훈,50000,50000
11618,2011,LG,조인성,50000,40000
2284,2024,LOTTE,김원중,50000,25200
3717,2023,LOTTE,노진혁,50000,
4082,2021,LOTTE,민병헌,50000,125000
5868,2015,LOTTE,손아섭,50000,40000
5862,2021,LOTTE,손아섭,50000,200000
6777,2023,LOTTE,안치홍,50000,100000
7675,2016,LOTTE,윤길현,50000,
7674,2017,LOTTE,윤길현,50000,50000
7673,2018,LOTTE,윤길현,50000,50000
7672,2019,LOTTE,윤길현,50000,50000
10654,2019,LOTTE,전준우,50000,27000
10653,2020,LOTTE,전준우,50000,50000
10652,2021,LOTTE,전준우,50000,50000
10651,2022,LOTTE,전준우,50000,50000
10650,2023,LOTTE,전준우,50000,50000
10795,2012,LOTTE,정대현,50000,
10794,2013,LOTTE,정대현,50000,50000
10793,2014,LOTTE,정대현,50000,50000
10792,2015,LOTTE,정대현,50000,50000
13564,2016,LOTTE,황재균,50000,31000
3530,2020,NC,나성범,50000,55000
5857,2018,NC,손시헌,50000,40000
5856,2019,NC,손시헌,50000,50000
5877,2023,NC,손아섭,50000,150000
5876,2024,NC,손아섭,50000,50000
5875,2025,NC,손아섭,50000,50000
9390,2014,NC,이종욱,50000,
9389,2015,NC,이종욱,50000,50000
9388,2016,NC,이종욱,50000,50000
9387,2017,NC,이종욱,50000,50000
129,2021,SAMSUNG,강민호,50000,125000
7229,2023,SAMSUNG,오재일,50000,60000
10164,2004,SAMSUNG,임창용,50000,43000
10163,2005,SAMSUNG,임창용,50000,50000
10162,2006,SAMSUNG,임창용,50000,50000
10161,2007,SAMSUNG,임창용,50000,50000
10160,2014,SAMSUNG,임창용,50000,
10159,2015,SAMSUNG,임창용,50000,50000
11893,2007,SAMSUNG,진갑용,50000,30000
11892,2008,SAMSUNG,진갑용,50000,50000
11891,2009,SAMSUNG,진갑용,50000,50000
2575,2009,SK/SSG,김재현7,50000,30000
2574,2010,SK/SSG,김재현7,50000,50000
4151,2009,SK/SSG,박경완,50000,30000
4150,2010,SK/SSG,박경완,50000,50000
4149,2011,SK/SSG,박경완,50000,50000
4148,2012,SK/SSG,박경완,50000,50000
4147,2013,SK/SSG,박경완,50000,50000
4895,2023,SK/SSG,박종훈,50000,180000
9864,2008,SK/SSG,이호준,50000,25000
9863,2009,SK/SSG,이호준,50000,50000
9862,2010,SK/SSG,이호준,50000,50000
9861,2011,SK/SSG,이호준,50000,50000
13013,2023,SK/SSG,한유섬,50000,240000
8338,2012,KIA,이범호,49500,40000
4106,2021,DOOSAN,박건우,48000,45000
6880,2017,DOOSAN,양의지,48000,42000
13108,2020,DOOSAN,허경민,48000,38500
9355,2004,KIA,이종범,48000,45000
2610,2018,DOOSAN,김재환,47000,20000
7222,2020,DOOSAN,오재일,47000,30000
7616,2020,DOOSAN,유희관,47000,35000
4418,2015,SAMSUNG,박석민,47000,37000
3368,2014,DOOSAN,김현수,45000,31000
4107,2020,DOOSAN,박건우,45000,38500
764,2015,HANWHA,권혁,45000,
763,2016,HANWHA,권혁,45000,45000
762,2017,HANWHA,권혁,45000,45000
761,2018,HANWHA,권혁,45000,45000
6102,2015,HANWHA,송은범,45000,
6101,2016,HANWHA,송은범,45000,45000
6100,2017,HANWHA,송은범,45000,45000
6099,2018,HANWHA,송은범,45000,45000
1858,2020,KIA,김선빈,45000,30000
1857,2021,KIA,김선빈,45000,45000
1856,2022,KIA,김선빈,45000,45000
1855,2023,KIA,김선빈,45000,45000
5130,2025,KIA,박찬호,45000,30000
8339,2014,KIA,이범호,45000,43500
9356,2003,KIA,이종범,45000,43000
10292,2006,KIA,장성호,45000,35000
10291,2007,KIA,장성호,45000,45000
5574,2014,LG,봉중근,45000,15000
5573,2015,LG,봉중근,45000,45000
577,2024,LOTTE,구승민,45000,24860
9875,2013,NC,이호준,45000,
9874,2014,NC,이호준,45000,45000
9873,2015,NC,이호준,45000,45000
5072,2006,SAMSUNG,박진만,45000,35000
5070,2008,SAMSUNG,박진만,45000,55000
5183,2014,SAMSUNG,박한이,45000,35000
5182,2015,SAMSUNG,박한이,45000,45000
5181,2016,SAMSUNG,박한이,45000,45000
5180,2017,SAMSUNG,박한이,45000,45000
5303,2013,SAMSUNG,배영수,45000,40000
6902,2010,SAMSUNG,양준혁,45000,70000
7794,2014,SAMSUNG,윤성환,45000,30000
12783,2014,SAMSUNG,최형우,45000,28000
5721,2024,SK/SSG,서진용,45000,26500
8340,2013,KIA,이범호,43500,49500
3812,2012,HANWHA,류현진,43000,40000
5839,2014,HEROES,손승락,43000,26000
9358,2002,KIA,이종범,43000,35000
9357,2005,KIA,이종범,43000,48000
441,2023,KT,고영표,43000,30000
455,2023,LG,고우석,43000,27000
3532,2018,NC,나성범,43000,35000
7415,2024,SAMSUNG,원태인,43000,35000
10165,2003,SAMSUNG,임창용,43000,30000
1319,2006,DOOSAN,김동주,42000,32000
1318,2007,DOOSAN,김동주,42000,42000
6881,2016,DOOSAN,양의지,42000,20000
8890,2020,DOOSAN,이용찬,42000,39000
3120,2009,HANWHA,김태균,42000,29000
271,2014,HEROES,강정호,42000,30000
3438,2023,HEROES,김혜성,42000,32000
2593,2016,DOOSAN,김재호,41000,16700
3944,2025,LG,문보경,41000,30000
4328,2022,NC,박민우,41000,63000
6734,2014,SAMSUNG,안지만,41000,30000
8654,2002,SAMSUNG,이승엽,41000,30000
1872,2008,DOOSAN,김선우,40000,
1869,2011,DOOSAN,김선우,40000,35000
6825,2023,DOOSAN,양석환,40000,39000
7214,2015,DOOSAN,오재원,40000,17000
7620,2016,DOOSAN,유희관,40000,20000
9779,2016,DOOSAN,이현승,40000,15500
9778,2017,DOOSAN,이현승,40000,40000
9777,2018,DOOSAN,이현승,40000,40000
9776,2019,DOOSAN,이현승,40000,40000
9775,2020,DOOSAN,이현승,40000,40000
13342,2013,DOOSAN,홍성흔,40000,
13341,2014,DOOSAN,홍성흔,40000,40000
13340,2015,DOOSAN,홍성흔,40000,40000
13339,2016,DOOSAN,홍성흔,40000,40000
3813,2011,HANWHA,류현진,40000,27000
8576,2021,HANWHA,이성열,40000,50000
8879,2018,HANWHA,이용규,40000,90000
8878,2019,HANWHA,이용규,40000,40000
8877,2020,HANWHA,이용규,40000,40000
10853,2002,HANWHA,정민철,40000,
11632,2014,HANWHA,조인성,40000,
11631,2015,HANWHA,조인성,40000,40000
11630,2016,HANWHA,조인성,40000,40000
11629,2017,HANWHA,조인성,40000,40000
12006,2019,HANWHA,채드벨,40000,
13259,2018,HANWHA,호잉,40000,
5595,2017,HEROES,서건창,40000,26000
6141,2009,HEROES,송지만,40000,22000
6140,2010,HEROES,송지만,40000,40000
8875,2022,HEROES,이용규,40000,10000
8988,2024,HEROES,이원석,40000,20000
2029,2007,HYUNDAI,김수경,40000,38000
