Name,Year,Team,Salary,Prev_Salary,is_rookie,FA,Birth,Age,Position,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+
Á¤¼öºó,2023,DOOSAN,60000,60000,X,O,1990,33,CF,4.26,137,3.8,0.47,583,571,498,75,143,14,11,2,185,33,39,8,64,7,1,63,2,12,2,0.287,0.375,0.371,0.746,0.137,121.2
Á¤¼öºó,2022,DOOSAN,60000,60000,X,O,1990,32,CF,1.24,127,0.98,0.26,455,448,405,58,105,12,4,3,134,41,15,8,39,1,1,56,2,6,4,0.259,0.323,0.331,0.654,0.096,86.3
Á¤¼öºó,2021,DOOSAN,60000,60000,X,O,1990,31,CF,1.18,104,1.1,0.08,351,347,313,50,81,19,4,3,117,37,12,7,29,3,1,50,7,4,2,0.259,0.326,0.374,0.7,0.108,93.7
Á¤¼öºó,2020,DOOSAN,60000,34000,X,X,1990,30,CF,2.85,141,2.65,0.2,559,552,490,84,146,17,8,5,194,59,15,6,55,2,3,56,10,7,5,0.298,0.368,0.396,0.764,0.139,113
Á¤¼öºó,2019,DOOSAN,34000,24500,X,X,1990,29,CF,2.6,123,2.04,0.56,513,509,441,75,117,19,5,0,146,41,26,8,57,6,0,60,6,4,5,0.265,0.354,0.331,0.685,0.113,103.2
Á¤¼öºó,2018,DOOSAN,24500,28000,X,X,1990,28,CF,1.18,26,0.81,0.37,112,112,98,20,36,2,1,2,46,23,5,2,11,1,0,13,1,0,2,0.367,0.429,0.469,0.898,0.185,141.2
Á¤¼öºó,2016,DOOSAN,24500,28000,X,X,1990,26,CF,0.21,114,-0.29,0.5,305,301,269,49,65,7,2,2,82,20,12,4,25,6,0,48,7,4,1,0.242,0.319,0.305,0.624,0.081,61.6
Á¤¼öºó,2015,DOOSAN,28000,22000,X,X,1990,25,CF,2.02,128,1.65,0.37,570,550,491,79,145,27,7,2,192,59,15,9,43,11,1,70,9,19,6,0.295,0.361,0.391,0.752,0.122,97.5
Á¤¼öºó,2014,DOOSAN,22000,13700,X,X,1990,24,CF,2.89,128,2.59,0.3,507,485,431,79,132,18,7,6,182,49,32,5,41,11,1,68,8,22,2,0.306,0.379,0.422,0.801,0.147,111.6
Á¤¼öºó,2013,DOOSAN,13700,,X,X,1990,23,CF,0.9,125,1.02,-0.13,260,252,228,57,63,2,8,2,87,29,23,8,16,6,0,29,1,8,2,0.276,0.337,0.382,0.719,-0.013,92.6
Á¤¼ö¼º,2013,HEROES,6000,6000,X,X,1978,35,CF,-0.12,37,-0.28,0.16,20,19,18,8,2,1,0,0,3,0,3,2,1,0,0,7,0,1,0,0.111,0.158,0.167,0.325,-0.137,-6.7
Á¤¼ö¼º,2012,HEROES,6000,4200,X,X,1978,34,CF,0.79,87,0.5,0.29,244,237,203,37,44,7,3,2,63,9,19,9,29,5,1,42,1,6,1,0.217,0.328,0.31,0.638,-0.024,83.6
Á¤¼ö¼º,2010,HEROES,6000,6000,X,X,1978,32,CF,-0.02,8,-0.06,0.04,24,22,21,3,5,0,0,0,5,0,1,0,1,0,0,8,0,2,0,0.238,0.273,0.238,0.511,-0.098,36.9
Á¤¼ö¼º,2009,HEROES,6000,6000,X,X,1978,31,CF,-0.42,87,-0.6,0.18,153,148,139,29,32,5,0,3,46,9,21,6,3,4,0,32,1,5,2,0.23,0.264,0.331,0.595,-0.095,31.7
Á¤¼ö¼º,2008,HEROES,6000,4700,X,X,1978,30,CF,0,76,0.11,-0.12,139,136,127,27,32,6,2,1,45,14,16,6,7,0,0,32,2,3,2,0.252,0.287,0.354,0.641,-0.039,72.9
Á¤¼ö¼º,2007,HYUNDAI,6000,5950,X,X,1978,29,CF,-0.09,23,-0.17,0.08,37,37,35,3,9,1,0,0,10,0,1,2,0,2,0,5,0,0,0,0.257,0.297,0.286,0.583,-0.067,43.3
Á¤¼ö¼º,2006,HYUNDAI,5950,7000,X,X,1978,28,CF,-0.35,71,-0.4,0.05,90,87,77,17,17,0,0,0,17,4,7,6,6,3,0,15,1,3,1,0.221,0.299,0.221,0.52,-0.068,41
Á¤¼ö¼º,2005,HYUNDAI,7000,4000,X,X,1978,27,CF,1.34,118,1.32,0.02,429,410,366,53,100,14,5,0,124,19,29,5,21,20,0,76,9,19,3,0.273,0.344,0.339,0.683,-0.03,82.8
Á¤¼ö¼º,2004,HYUNDAI,4000,2900,X,X,1978,26,CF,-0.11,88,-0.19,0.08,35,35,32,17,4,0,0,0,4,1,13,0,2,1,0,5,0,0,0,0.125,0.2,0.125,0.325,-0.172,-37.2
Á¤¼ö¼º,2003,HYUNDAI,2900,2500,X,X,1978,25,CF,0.14,26,0.14,0,10,9,8,3,3,0,0,0,3,0,2,0,1,0,0,2,0,1,0,0.375,0.444,0.375,0.819,0.056,143.8
Á¤¼ö¼º,2002,HYUNDAI,2500,2300,X,X,1978,24,CF,-0.08,50,-0.13,0.05,16,15,13,6,2,0,0,0,2,0,6,2,1,1,0,4,0,1,0,0.154,0.267,0.154,0.421,-0.133,4.2
Á¤¼ö¼º,2001,HYUNDAI,2300,1900,X,X,1978,23,CF,0.13,33,0.1,0.03,16,16,15,7,4,0,0,1,7,1,7,1,1,0,0,3,0,0,0,0.267,0.313,0.467,0.78,-0.024,88.3
Á¤Àº¿ø,2023,HANWHA,17800,21800,X,X,2000,23,2B,0.74,122,0.83,-0.09,459,453,388,50,86,12,0,2,104,30,6,3,62,3,1,73,4,5,1,0.222,0.333,0.268,0.601,0.089,76.1
Á¤Àº¿ø,2022,HANWHA,21800,19080,X,X,2000,22,2B,3.11,140,3.68,-0.57,601,597,508,67,139,20,2,8,187,49,10,6,85,1,0,109,10,4,3,0.274,0.377,0.368,0.745,0.135,116.7
Á¤Àº¿ø,2021,HANWHA,19080,12000,X,X,2000,21,2B,4.45,139,4.84,-0.4,608,604,495,85,140,22,5,6,190,39,19,11,105,1,1,105,9,4,3,0.283,0.407,0.384,0.791,0.159,132.1
Á¤Àº¿ø,2020,HANWHA,12000,12000,X,X,2000,20,2B,1.06,79,1.03,0.03,303,301,254,28,63,9,2,3,85,29,1,1,41,5,0,41,4,2,1,0.248,0.362,0.335,0.697,0.121,94.9
Á¤Àº¿ø,2019,HANWHA,12000,5500,X,X,2000,19,2B,1.56,142,1.98,-0.43,624,618,564,83,148,27,6,8,211,57,14,7,48,0,0,101,6,6,6,0.262,0.317,0.374,0.691,0.101,88.1
Á¤Àº¿ø,2018,HANWHA,5500,2700,X,X,2000,18,2B,0.32,98,0.51,-0.19,227,225,201,33,50,5,3,4,73,20,5,1,22,1,0,50,0,2,1,0.249,0.324,0.363,0.687,0.104,74.8
Á¤ÀÇÀ±,2021,SK/SSG,30000,30000,X,O,1986,35,LF,-0.76,62,-0.39,-0.37,178,178,165,21,38,2,0,7,61,24,0,0,11,0,1,37,5,0,2,0.23,0.275,0.37,0.645,0.08,64.7
Á¤ÀÇÀ±,2020,SK/SSG,30000,30000,X,O,1986,34,LF,-0.9,76,-1,0.1,203,202,187,13,45,5,1,1,55,20,0,1,12,1,1,38,7,0,3,0.241,0.286,0.294,0.58,0.063,47.5
Á¤ÀÇÀ±,2019,SK/SSG,30000,30000,X,O,1986,33,LF,1.26,110,1.47,-0.21,419,417,380,44,107,24,0,13,170,59,0,0,30,6,1,60,9,0,2,0.282,0.342,0.447,0.789,0.137,113.7
Á¤ÀÇÀ±,2018,SK/SSG,30000,30000,X,O,1986,32,RF,-0.14,73,0.03,-0.18,239,238,217,27,59,9,0,11,101,38,1,1,19,2,1,29,8,0,1,0.272,0.335,0.465,0.8,0.135,93.6
Á¤ÀÇÀ±,2017,SK/SSG,30000,30000,X,X,1986,31,RF,1.23,112,1.24,-0.01,381,381,349,44,112,16,0,15,173,45,0,1,19,9,0,61,11,0,4,0.321,0.367,0.496,0.863,0.16,117.3
Á¤ÀÇÀ±,2016,SK/SSG,30000,12000,X,X,1986,30,RF,1.48,144,1.61,-0.13,616,614,576,68,179,32,1,27,294,100,2,3,25,10,3,76,15,0,5,0.311,0.347,0.51,0.857,0.152,107.7
Á¤ÀÇÀ±,2015,SK/SSG,12000,12000,X,X,1986,29,RF,1.48,91,2.06,-0.58,297,297,259,38,83,14,0,14,139,51,5,0,26,9,0,46,6,0,3,0.32,0.397,0.537,0.934,0.187,142.3
Á¤ÀÇÀ±,2014,LG,12000,12000,X,X,1986,28,RF,-0.41,97,-0.13,-0.27,292,289,261,29,69,14,0,7,104,38,5,4,21,5,1,40,9,2,3,0.264,0.328,0.398,0.726,0.108,80.6
Á¤ÀÇÀ±,2013,LG,12000,7200,X,X,1986,27,RF,0.77,116,1.36,-0.59,405,404,367,42,100,15,5,5,140,47,5,4,26,8,2,45,10,1,3,0.272,0.332,0.381,0.713,-0.011,93.7
Á¤ÀÇÀ±,2012,LG,7200,5000,X,X,1986,26,RF,0.71,81,1.25,-0.54,256,252,233,19,66,18,1,2,92,27,2,2,13,3,1,34,4,3,4,0.283,0.324,0.395,0.719,0,105
Á¤ÀÇÀ±,2011,LG,5000,4200,X,X,1986,25,RF,-0.33,93,0.01,-0.34,272,265,242,13,62,9,0,0,71,23,3,2,17,4,1,32,7,6,3,0.256,0.312,0.293,0.605,-0.051,62
Á¤ÀÇÀ±,2008,LG,5000,4200,X,X,1986,22,RF,-0.52,38,-0.37,-0.14,90,88,78,8,15,1,0,0,16,3,0,0,8,3,1,13,3,1,0,0.192,0.292,0.205,0.497,-0.095,26.1
Á¤ÀÇÀ±,2007,LG,4200,3200,X,X,1986,21,RF,0.06,88,0.6,-0.54,208,203,193,22,54,8,1,3,73,20,2,2,11,0,3,22,7,2,2,0.28,0.316,0.378,0.694,-0.017,88.9
Á¤ÀÇÀ±,2006,LG,3200,3200,X,X,1986,20,RF,0.7,82,1.01,-0.31,258,257,239,28,62,8,1,6,90,26,1,0,13,5,0,39,7,1,0,0.259,0.311,0.377,0.688,-0.012,92.5
Á¤ÀÇÀ±,2005,LG,3200,2000,X,X,1986,19,RF,-0.06,106,0.31,-0.37,340,337,314,41,76,10,3,8,116,42,3,1,17,4,0,69,6,3,2,0.242,0.288,0.369,0.657,-0.046,69.2
Á¤ÁÖÇö,2023,LG,8000,8000,X,X,1990,33,1B,-0.88,89,-0.02,-0.85,101,98,88,17,24,2,0,1,29,12,1,5,9,0,0,16,1,2,1,0.273,0.337,0.33,0.667,0.099,87.9
Á¤ÁÖÇö,2021,LG,8000,14000,X,X,1990,31,2B,0.6,73,0.58,0.01,214,205,181,26,43,7,1,3,61,10,3,3,24,0,0,32,4,9,0,0.238,0.327,0.337,0.664,0.101,87.3
Á¤ÁÖÇö,2020,LG,14000,12500,X,X,1990,30,2B,0.22,134,0.39,-0.16,371,362,328,50,81,10,4,4,111,30,8,7,29,3,0,63,6,9,2,0.247,0.312,0.338,0.65,0.092,74.4
Á¤ÁÖÇö,2019,LG,12500,8000,X,X,1990,29,2B,0.56,129,0.16,0.4,425,409,376,53,87,19,2,2,116,27,15,6,31,1,0,91,10,16,1,0.231,0.291,0.309,0.6,0.073,66.6
Á¤ÁÖÇö,2018,LG,8000,5000,X,X,1990,28,2B,0.93,115,0.69,0.23,339,333,303,48,79,14,2,6,115,31,18,3,27,2,0,68,9,6,1,0.261,0.324,0.38,0.704,0.106,80.4
Á¤ÁÖÇö,2017,LG,5000,6000,X,X,1990,27,LF,-0.41,15,-0.2,-0.22,9,8,8,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,-0.187,-141.3
Á¤ÁÖÇö,2016,LG,6000,5000,X,X,1990,26,LF,-0.72,99,-0.54,-0.19,257,255,225,30,50,12,1,1,67,22,5,5,28,0,0,66,1,2,2,0.222,0.306,0.298,0.604,0.07,53.3
Á¤ÁÖÇö,2013,LG,6000,3200,X,X,1990,23,LF,0.12,61,0.18,-0.06,104,100,83,21,18,4,2,0,26,15,10,4,16,0,0,19,1,4,1,0.217,0.34,0.313,0.653,-0.027,81.2
Á¤ÁÖÇö,2012,LG,3200,2800,X,X,1990,22,CF,-0.1,18,-0.14,0.04,25,25,23,5,4,0,0,0,4,1,4,1,2,0,0,9,0,0,0,0.174,0.24,0.174,0.414,-0.109,5
Á¤ÁÖÇö,2011,LG,2800,2600,X,X,1990,21,CF,-0.11,15,-0.05,-0.06,21,21,18,6,3,0,0,0,3,2,2,0,3,0,0,4,1,0,0,0.167,0.286,0.167,0.453,-0.093,25.7
Á¤ÁÖÇö,2010,LG,2600,2400,X,X,1990,20,CF,-0.08,8,-0.09,0.01,11,11,9,0,2,0,0,0,2,2,1,1,1,0,0,4,0,0,1,0.222,0.273,0.222,0.495,-0.107,24.2
Á¤ÁÖÇö,2009,LG,2400,,O,X,1990,19,CF,-0.13,6,-0.16,0.03,11,11,11,2,1,0,0,1,4,1,0,0,0,0,0,7,0,0,0,0.091,0.091,0.364,0.455,-0.205,-54.7
Á¤ÁÖÈÄ,2020,KT,3300,3000,X,X,1995,25,SS,-0.05,10,0.01,-0.06,2,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5,0.164,131.2
Á¤ÁÖÈÄ,2017,KT,3000,2900,X,X,1995,22,SS,0.01,7,-0.03,0.03,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.187,-136.3
Á¤ÁÖÈÄ,2016,KT,2900,2700,X,X,1995,21,SS,-0.19,12,-0.01,-0.18,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.195,-131.2
Á¤ÁØ¿µ,2023,KT,4200,3000,X,X,2004,19,CF,0.38,34,0.16,0.22,55,51,48,6,14,2,0,0,16,6,0,0,3,0,0,11,1,4,0,0.292,0.333,0.333,0.666,0.1,80.7
Á¤Áø±â,2022,NC,4700,5500,X,X,1992,30,CF,-0.03,39,-0.07,0.04,59,59,53,4,10,2,0,1,15,4,1,0,6,0,0,19,1,0,0,0.189,0.271,0.283,0.554,0.061,53.1
Á¤Áø±â,2021,NC,5500,3500,X,X,1992,29,RF,-0.89,88,-0.5,-0.39,206,204,193,27,43,8,0,6,69,21,6,3,10,1,0,39,2,2,0,0.223,0.265,0.358,0.623,0.071,56.3
Á¤Áø±â,2020,SK/SSG,5500,4600,X,X,1992,28,RF,-0.25,50,-0.16,-0.09,140,136,126,14,30,2,2,2,42,15,7,1,7,1,1,34,2,4,2,0.238,0.279,0.333,0.612,0.07,54.5
Á¤Áø±â,2019,SK/SSG,4600,8200,X,X,1992,27,RF,-0.25,13,-0.18,-0.07,17,17,16,1,3,0,0,0,3,2,0,0,1,0,0,2,0,0,0,0.188,0.235,0.188,0.423,0.01,7.8
Á¤Áø±â,2018,SK/SSG,8200,6200,X,X,1992,26,CF,-0.77,96,-0.77,0.01,212,209,201,33,49,8,1,3,68,17,11,3,6,2,0,45,2,3,0,0.244,0.273,0.338,0.611,0.064,44
Á¤Áø±â,2017,SK/SSG,6200,2900,X,X,1992,25,CF,-0.29,90,-0.18,-0.12,212,210,197,37,46,5,1,11,86,35,4,0,9,4,0,55,1,2,0,0.234,0.281,0.437,0.718,0.097,69.8
Á¤Áø±â,2013,SK/SSG,6200,2500,X,X,1992,21,CF,-0.03,4,-0.07,0.04,8,8,8,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.125,0.125,0.125,0.25,-0.2,-64.7
Á¤Áø±â,2012,SK/SSG,2500,2400,X,X,1992,20,CF,-0.02,14,-0.02,0.01,10,10,8,1,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0.125,0.3,0.125,0.425,-0.074,36.9
Á¤Áø±â,2011,SK/SSG,2400,2400,X,X,1992,19,CF,0.03,6,0.03,0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.667,0,0.667,0.032,132.1
Á¤ÁøÃ¶,2016,DOOSAN,2700,2700,X,X,1991,25,2B,-0.01,2,-0.02,0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195,-129
Á¤ÁøÈ£,2021,HANWHA,12000,12000,X,X,1988,33,RF,-0.18,48,-0.5,0.32,167,162,145,9,33,9,0,0,42,15,4,1,15,1,1,22,5,4,2,0.228,0.301,0.29,0.591,0.07,58
Á¤ÁøÈ£,2020,HANWHA,12000,11300,X,X,1988,32,RF,1.09,113,0.48,0.61,326,315,282,30,78,14,1,2,100,19,9,7,29,3,1,50,5,10,2,0.277,0.348,0.355,0.703,0.116,90.5
Á¤ÁøÈ£,2019,DOOSAN,12000,11300,X,X,1988,31,RF,-0.4,66,-0.47,0.07,110,107,96,13,20,0,0,1,23,3,5,2,11,0,0,24,2,3,0,0.208,0.29,0.24,0.53,0.056,49.7
Á¤ÁøÈ£,2018,DOOSAN,11300,8500,X,X,1988,30,CF,0.42,111,0.47,-0.05,299,290,269,53,81,12,1,2,101,37,8,1,19,1,0,44,8,9,1,0.301,0.348,0.375,0.723,0.116,86.9
Á¤ÁøÈ£,2017,DOOSAN,8500,4700,X,X,1988,29,CF,0.42,97,0.78,-0.36,224,219,198,43,56,11,2,5,86,31,1,1,19,1,1,32,2,4,2,0.283,0.345,0.434,0.779,0.128,100.7
Á¤ÁøÈ£,2016,DOOSAN,4700,5200,X,X,1988,28,CF,0.35,31,0.25,0.1,32,32,24,9,9,0,1,0,11,3,0,2,6,2,0,1,0,0,0,0.375,0.531,0.458,0.989,0.246,189.5
Á¤ÁøÈ£,2015,DOOSAN,5200,3300,X,X,1988,27,CF,-0.17,77,0.13,-0.3,172,169,154,37,36,5,3,4,59,18,6,3,14,1,0,24,0,3,0,0.234,0.302,0.383,0.685,0.092,73.7
Á¤ÁøÈ£,2012,DOOSAN,5200,2600,X,X,1988,24,CF,-0.07,46,-0.12,0.05,84,83,75,14,17,2,0,0,19,5,8,3,6,1,0,13,1,1,1,0.227,0.289,0.253,0.542,-0.061,49.5
Á¤ÁøÈ£,2011,DOOSAN,2600,,O,X,1988,23,CF,-0.44,47,-0.41,-0.03,37,37,35,7,4,1,0,0,5,3,4,0,2,0,0,6,1,0,0,0.114,0.162,0.143,0.305,-0.182,-50.2
Á¤Çö,2021,NC,4300,3000,X,X,1994,27,SS,0.08,68,0.32,-0.24,149,141,117,14,26,5,1,0,33,7,0,1,17,7,0,24,7,8,0,0.222,0.355,0.282,0.637,0.105,82.4
Á¤Çö,2020,SK/SSG,4300,3000,X,X,1994,26,SS,-0.72,89,-0.54,-0.19,128,125,112,14,17,4,0,2,27,4,0,2,11,2,0,34,3,3,0,0.152,0.24,0.241,0.481,0.029,21.8
Á¤Çö,2019,SK/SSG,3000,5300,X,X,1994,25,SS,-0.43,27,-0.48,0.05,45,45,38,3,3,0,0,0,3,2,1,1,6,0,0,17,1,0,1,0.079,0.2,0.079,0.279,-0.026,-22
Á¤Çö,2018,KT,3000,7800,X,X,1994,24,3B,-0.26,65,0.05,-0.31,132,126,117,16,31,7,0,2,44,9,3,0,9,0,0,28,3,6,0,0.265,0.317,0.376,0.693,0.101,70.1
Á¤Çö,2017,KT,7800,2800,X,X,1994,23,3B,1.67,124,2.06,-0.39,399,393,350,45,105,20,3,6,149,42,4,2,18,22,0,69,14,6,3,0.3,0.369,0.426,0.795,0.145,105.6
Á¤Çö,2014,SAMSUNG,7800,2800,X,X,1994,20,3B,-0.06,5,-0.08,0.02,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.196,-140.4
Á¤Çö,2013,SAMSUNG,2800,2400,X,X,1994,19,3B,-0.04,8,-0.09,0.05,22,21,21,3,4,1,0,1,8,2,0,0,0,0,0,5,1,1,0,0.19,0.19,0.381,0.571,-0.094,27.3
Á¤Çö¼®,2017,HANWHA,7500,7500,X,X,1984,33,RF,-0.42,9,-0.31,-0.11,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.187,-136
Á¤Çö¼®,2016,HANWHA,7500,9500,X,X,1984,32,RF,-0.38,3,-0.25,-0.13,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-0.195,-135.7
Á¤Çö¼®,2015,HANWHA,9500,7000,X,X,1984,31,RF,0.37,43,0.47,-0.1,133,130,116,20,36,6,0,1,45,12,0,0,13,2,1,24,3,2,0,0.31,0.389,0.388,0.777,0.138,100.9
Á¤Çö¼®,2014,HANWHA,7000,8000,X,X,1984,30,RF,-0.53,53,-0.34,-0.19,118,116,102,15,23,3,0,3,35,6,0,2,11,3,0,21,6,2,0,0.225,0.319,0.343,0.662,0.092,64.5
Á¤Çö¼®,2013,HANWHA,8000,5000,X,X,1984,29,RF,1.49,121,1.63,-0.13,403,400,356,47,102,15,1,4,131,27,4,5,37,7,1,64,14,3,0,0.287,0.365,0.368,0.733,-0.002,101.3
Á¤Çö¼®,2010,HANWHA,8000,2800,X,X,1984,26,RF,0.56,114,0.42,0.14,227,221,202,20,53,10,0,4,75,24,3,3,15,3,0,28,4,6,1,0.262,0.321,0.371,0.692,-0.034,82.4
Á¤Çö¼®,2009,HANWHA,2800,2200,X,X,1984,25,RF,-0.2,24,-0.38,0.18,60,58,55,7,11,2,0,0,13,2,1,0,2,1,0,8,0,2,0,0.2,0.241,0.236,0.477,-0.128,7.8
Á¤Çö¼®,2008,HANWHA,2200,,O,X,1984,24,RF,-0.14,11,-0.18,0.04,8,8,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.125,0,0.125,-0.273,-129.7
Á¤Çü½Ä,2014,SAMSUNG,12000,12000,X,X,1991,23,CF,-0.85,52,-0.8,-0.06,121,120,106,9,18,2,0,1,23,6,4,2,12,1,0,24,2,1,1,0.17,0.258,0.217,0.475,0.02,14.8
Á¤Çü½Ä,2013,SAMSUNG,12000,6000,X,X,1991,22,CF,3.36,120,1.8,1.56,334,322,278,49,76,20,5,3,115,43,7,9,31,12,0,58,4,12,1,0.273,0.37,0.414,0.784,0.014,114
Á¤Çü½Ä,2012,SAMSUNG,6000,4000,X,X,1991,21,CF,1.05,118,1.28,-0.23,325,313,274,44,65,11,3,4,94,19,22,4,30,6,0,48,5,12,3,0.237,0.323,0.343,0.666,-0.018,89.3
Á¤Çü½Ä,2011,SAMSUNG,4000,2900,X,X,1991,20,CF,0.38,52,0.19,0.19,88,86,74,9,17,3,0,1,23,5,4,3,12,0,0,15,0,2,0,0.23,0.337,0.311,0.648,-0.02,88.1
Á¤Çü½Ä,2010,SAMSUNG,2900,2600,X,X,1991,19,CF,-0.07,7,-0.07,0,3,3,2,3,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0.333,0,0.333,-0.088,39.5
Á¤ÈÆ,2023,LOTTE,30000,30000,X,O,1987,36,1B,0.75,80,1.24,-0.49,233,228,201,40,56,14,0,6,88,31,2,0,26,0,1,39,4,4,2,0.279,0.358,0.438,0.796,0.145,118.8
Á¤ÈÆ,2022,LOTTE,30000,55000,X,O,1987,35,1B,-0.3,91,-0.49,0.19,340,334,294,39,72,8,0,3,89,32,4,1,32,2,0,66,6,6,6,0.245,0.317,0.303,0.62,0.085,71
Á¤ÈÆ,2021,LOTTE,55000,10000,X,X,1987,34,1B,2.66,135,2.62,0.04,561,553,486,70,142,27,1,14,213,79,8,1,68,3,8,89,6,1,3,0.292,0.38,0.438,0.818,0.157,122.2
Á¤ÈÆ,2020,LOTTE,10000,6400,X,X,1987,33,1B,2.14,111,2.35,-0.21,476,474,410,72,121,19,1,11,175,58,11,1,56,4,0,85,8,2,4,0.295,0.382,0.427,0.809,0.154,112.6
Á¤ÈÆ,2019,LOTTE,6400,8000,X,X,1987,32,1B,-0.29,88,-0.11,-0.18,222,218,190,26,43,4,1,2,55,17,4,3,23,5,1,47,4,3,1,0.226,0.324,0.289,0.613,0.092,75.1
Á¤ÈÆ,2018,LOTTE,8000,10000,X,X,1987,31,1B,0.7,91,0.64,0.06,194,193,174,33,53,10,1,7,86,26,4,2,16,1,1,39,4,0,3,0.305,0.361,0.494,0.855,0.156,106.4
Á¤ÈÆ,2017,LOTTE,10000,15000,X,X,1987,30,2B,0.25,68,0.4,-0.16,136,133,109,16,27,8,2,1,42,6,3,1,18,5,0,28,4,3,1,0.248,0.376,0.385,0.761,0.137,98
Á¤ÈÆ,2016,LOTTE,15000,21000,X,X,1987,29,2B,0.66,121,0.82,-0.17,439,431,370,48,97,18,2,2,125,46,7,7,43,16,0,75,12,8,2,0.262,0.362,0.338,0.7,0.117,80.7
Á¤ÈÆ,2015,LOTTE,21000,14500,X,X,1987,28,2B,2.71,135,2.89,-0.19,562,554,486,85,146,27,2,9,204,62,16,6,52,14,2,102,14,7,3,0.3,0.382,0.42,0.802,0.145,103.8
Á¤ÈÆ,2014,LOTTE,14500,8000,X,X,1987,27,2B,2.94,124,2.8,0.14,558,552,477,89,140,27,7,3,190,58,8,4,62,11,0,105,10,6,2,0.294,0.386,0.398,0.784,0.146,100
Á¤ÈÆ,2013,LOTTE,8000,4200,X,X,1987,26,2B,1.64,113,1.13,0.51,398,384,341,50,88,15,3,5,124,37,7,3,30,8,0,54,8,14,5,0.258,0.328,0.364,0.692,-0.021,85.9
Á¤ÈÆ,2012,LOTTE,4200,3000,X,X,1987,25,2B,-0.32,78,-0.41,0.09,137,129,125,12,25,4,1,2,37,12,1,0,3,0,0,42,2,8,1,0.2,0.217,0.296,0.513,-0.084,32.1
Á¤ÈÆ,2011,LOTTE,3000,2600,X,X,1987,24,2B,0.21,26,0.31,-0.11,41,39,33,6,10,0,0,3,19,8,0,1,3,2,0,9,1,2,1,0.303,0.385,0.576,0.961,0.04,137.2
Á¤ÈÆ,2010,LOTTE,2600,,O,X,1987,23,2B,-0.35,29,-0.41,0.06,50,48,45,6,7,1,0,1,11,2,0,0,1,2,0,18,0,2,0,0.156,0.208,0.244,0.452,-0.151,-5.6
Á¶°æÈ¯,2007,KIA,9400,9400,X,X,1972,35,LF,0.44,64,0.56,-0.12,152,149,129,8,29,8,0,5,52,18,0,2,16,4,0,39,3,3,0,0.225,0.329,0.403,0.732,-0.005,99.3
Á¶°æÈ¯,2006,KIA,9400,11000,X,X,1972,34,LF,0.46,54,0.72,-0.26,143,139,121,11,28,7,0,4,47,19,1,0,15,3,1,32,4,3,1,0.231,0.329,0.388,0.717,-0.174,102.1
Á¶°æÈ¯,2005,SK/SSG,9400,11000,X,X,1972,33,LF,-0.1,19,-0.14,0.04,35,35,34,4,7,0,0,2,13,4,0,0,0,1,0,12,0,0,0,0.206,0.229,0.382,0.611,-0.094,28.7
Á¶°æÈ¯,2004,SK/SSG,11000,13000,X,X,1972,32,LF,-0.13,92,0.63,-0.76,268,261,226,27,54,5,0,5,74,31,4,1,28,7,0,68,9,7,0,0.239,0.341,0.327,0.668,-0.031,80.1
Á¶°æÈ¯,2003,SK/SSG,13000,11000,X,X,1972,31,LF,2.91,121,3.74,-0.82,441,433,376,63,107,20,1,23,198,68,2,6,45,11,0,103,10,8,1,0.285,0.376,0.527,0.903,0.044,137.8
Á¶°æÈ¯,2002,SK/SSG,11000,7200,X,X,1972,30,LF,0.43,93,0.41,0.01,310,307,280,37,60,15,3,13,120,33,0,1,20,6,1,99,2,2,2,0.214,0.279,0.429,0.708,-0.07,74.5
Á¶°æÈ¯,2001,LOTTE,11000,,X,X,1972,29,LF,3.73,120,4.39,-0.66,497,492,433,65,131,33,0,26,242,102,2,0,47,8,2,109,6,3,6,0.303,0.377,0.559,0.936,0.041,137.6
Á¶´ëÇö,2022,KT,3100,3000,X,X,1999,23,C,-0.09,6,-0.09,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.16,-136.5
